CM_py,CM_Star_py,CSe
418.130245,10.82828749,4.925927802
28.01303334,6.380193701,3.169925001
177.9039933,9.523189462,3.859880978
99.00728953,8.629260592,4.623516641
132.7527642,9.096991751,4.786425874
67.2166512,8.329815619,3.572469459
111.2848169,8.758959321,4.825164052
20.17644167,6.462147627,2.321928095
324.4798941,10.44138871,4.782564078
60.19120798,8.004521402,3.106890596
85.67717952,8.515670255,3.849223912
83.08570034,8.538424108,3.788754914
47.54161877,7.67246357,3.546593564
245.5706758,10.06537311,4.902114648
79.71181764,8.76654733,3.836591668
42.1276252,7.388548858,3.459431619
55.82375737,7.763439702,3.456564762
99.00728953,8.629260592,4.623516641
67.2166512,8.329815619,3.572469459
62.85456713,7.676714079,4.243300369
69.93233511,7.934704539,2.946439345
138.9150014,9.361986621,4.947702779
34.68420723,6.870109228,3.459431619
157.9201766,9.298057737,4.961148476
253.166661,10.1589773,5.519454883
71.93911738,7.914985157,4.095795255
79.1573635,8.238281524,3.795088586
119.8432704,9.038743001,4.573557262
129.7266165,9.200075723,4.675698135
132.7527642,9.096991751,4.786425874
104.8431794,8.590155101,4.640223929
61.21434022,7.92095381,4.087462841
40.88839119,7.255008839,3.39274741
80.73014003,8.592259714,4.247927513
52.20244444,8.057433154,3.584962501
80.29960561,8.333520644,4.055958152
60.19120798,8.004521402,3.106890596
170.4652653,9.45474931,5.11584701
23.74906847,6.19501713,3
98.48784808,9.561999363,2.792586226
146.3240227,9.275142698,5.037401198
127.870668,8.963549883,4.729283017
67.2166512,8.329815619,3.572469459
99.00728953,8.629260592,4.623516641
71.96012114,8.201313775,4.121928095
77.41182491,8.224042247,4.142914673
48.54207298,7.808367938,3.251629167
242.0107662,10.03366094,5.014911821
252.9445342,10.15619955,5.476409766
74.01460613,8.357604275,3.503258335
135.3229762,8.980489709,4.754377842
40.13496877,7.221322061,2.663532755
62.67390591,8.029294795,4.087462841
180.1961503,9.510358809,4.390220048
181.7006134,9.63945503,5.159325271
52.20244444,8.057433154,3.584962501
140.1221665,9.198209554,3.560887217
120.951889,8.822263331,4.248495256
62.7513952,7.922390456,2.424835635
163.3852188,9.374532555,4.906159453
125.870668,8.95775855,4.680757756
58.13230508,7.661716185,3.836591668
78.69589297,8.291185582,4.011365042
112.9552299,8.928170638,4.706890596
71.47381062,8.021099969,3.751629167
131.3568188,9.197941481,4.536670256
16.60793985,5.876473038,2.251629167
99.00728953,8.629260592,4.623516641
67.26110916,7.967767975,3.616348566
84.96255873,8.768353222,4.021928095
253.166661,10.1589773,5.519454883
71.47381062,8.021099969,3.751629167
110.2257293,8.88595863,4.825164052
89.43279836,8.620660128,3.65726823
296.9951361,10.23196664,5.259991029
26.64339476,6.572424043,3
115.0406128,9.053158633,4.349191771
69.22462792,7.991689692,4.152391278
160.1759135,9.330817702,4.356497313
157.9201766,9.298057737,4.961148476
48.62590864,7.527832004,3.039148672
54.64818381,7.753270948,3.906890596
71.96012114,8.201313775,4.121928095
130.6276718,9.192712146,4.300554385
120.951889,8.822263331,4.248495256
31.43563044,6.962052578,2.947702779
108.4934757,9.135246266,3.89366069
79.22676189,8.453760824,3.88418372
114.1216875,8.903079975,3.840223929
95.99544492,8.507640048,4.208410187
69.04075942,8.045317955,3.88418372
58.18561693,7.946391762,3.373557262
40.88839119,7.255008839,3.39274741
129.7266165,9.197620758,4.620151695
320.8630636,10.45223935,4.716971519
62.89842331,7.692470879,4.201841232
93.00431881,8.397765129,3.82131194
108.7289963,8.880854281,4.487122805
118.4568444,8.897730558,3.929229297
117.6877573,9.055735825,4.651084443
253.166661,10.1589773,5.519454883
109.8373315,8.910282153,4.556088323
132.7527642,9.096991751,4.786425874
80.5270348,8.112275205,4.315824334
32.1974567,7.144935708,1.811278124
173.9967194,9.615520069,5.033184175
100.3347025,8.741862203,4.440636353
142.184587,9.219549419,4.885129041
189.3217385,9.646907463,5.076658253
107.5842604,8.897034982,4.593069208
57.6628943,8.032706754,2.955913095
50.00928948,7.848965584,3.022055209
75.16672676,8.237744483,3.499227542
87.6867912,8.54510668,4.349648913
67.99071772,8.139066547,3.905764585
47.67235161,7.533440488,3.546593564
83.5456326,8.238356508,3.97366069
245.5706758,10.06537311,4.902114648
46.17758338,7.511350672,3.700439718
47.80452226,7.970339066,2.396240625
124.2697695,8.930962415,4.675698135
71.91141061,8.071527618,3.846439345
115.6663168,9.106176664,4.364735179
116.5898897,8.971918627,3.792905988
71.93911738,7.914985157,4.095795255
179.3328105,9.613536205,4.561286684
60.57255091,8.082538454,2.875
114.936843,8.752962617,4.265319531
71.74290862,8.28728698,3.572431251
71.93911738,7.914985157,4.095795255
114.6233033,8.97177895,3.909368064
37.2123903,7.320432969,3.121928095
40.88839119,7.255008839,3.39274741
149.5888389,9.203446392,3.325439093
119.8432704,9.038743001,4.573557262
48.752387,7.697909456,3.584962501
46.17758338,7.511350672,3.700439718
31.92029044,6.968902435,3.169925001
74.58606036,8.315740425,4.142664356
74.01460613,8.357604275,3.503258335
82.17115817,8.307397007,4.229871195
58.13230508,7.661716185,3.836591668
62.67390591,8.029294795,4.087462841
183.66111,9.702495643,4.262692391
148.0991309,9.192155363,4.918527614
114.1293911,8.816806185,4.631615665
45.18710774,7.366546003,3.773557262
99.00728953,8.629260592,4.623516641
33.52905595,6.965427635,2.197159723
31.43563044,6.962052578,2.947702779
152.8956354,9.337503998,5.095237675
48.752387,7.697909456,3.584962501
83.46144503,8.234681407,3.602316559
52.9014602,7.557700812,3.906890596
132.7527642,9.096991751,4.786425874
109.3667776,8.811448172,4.306256857
242.0991915,10.09327148,5.161947674
125.9094321,8.905785049,4.56965721
65.98434831,8.02972141,4.169925001
114.936843,8.752962617,4.265319531
76.89361194,8.282584717,4.221928095
46.96670233,7.466360849,3.700439718
79.56091351,8.189121538,4.523561956
35.2811983,6.992688176,2.921928095
99.00728953,8.629260592,4.623516641
40.88839119,7.255008839,3.39274741
67.99071772,8.139066547,3.905764585
92.03991613,8.62511165,4.022055209
26.57427492,6.928867998,2.25
55.46732309,7.691642415,3.139572262
46.39490786,7.525332166,3.546593564
54.64818381,7.753270948,3.906890596
108.3093373,8.98310166,4.56610894
65.61800282,8.052994624,3.4548224
55.49807506,7.810288095,3.702819531
68.73486641,8.170768366,4.221928095
253.166661,10.1589773,5.519454883
28.25882071,6.740028398,2.75
48.5045447,7.359165979,3.640223929
137.1981373,9.042489413,4.490029142
107.0775469,8.974100076,4.282484261
117.6877573,9.055735825,4.651084443
56.98629587,7.559504601,4.121928095
102.1832822,8.533149188,4.116264616
87.28732801,8.213573298,4.208966083
47.80452226,7.970339066,2.396240625
98.00738724,8.809049896,3.12385619
74.01460613,8.357604275,3.503258335
77.14787399,8.364166176,4.021928095
206.8884611,9.892638128,5.041503901
61.665701,8.033557273,3.702819531
67.2166512,8.329815619,3.572469459
71.42538321,8.094107421,3.341446071
65.39800211,8.095072494,3.572431251
243.9306629,10.08799315,5.412105335
54.01399115,7.622321483,3.906890596
135.3229762,8.980489709,4.754377842
138.9150014,9.361986621,4.947702779
28.10254268,6.28049898,2.521640636
47.80452226,7.970339066,2.396240625
62.09408097,8.096015711,3.852168724
61.57873012,7.822913692,3.614369446
60.97417242,8.116092086,3.625
48.752387,7.697909456,3.584962501
46.26289033,7.309352768,3.664497779
253.166661,10.1589773,5.519454883
46.96670233,7.466360849,3.700439718
75.42012069,8.021875331,4.48385619
114.6233033,8.97177895,3.909368064
105.6714014,8.85751629,4.307354922
117.1534884,8.860553164,4.862575938
119.8432704,9.038743001,4.573557262
117.6877573,9.055735825,4.651084443
171.857729,9.374548338,5.112995501
48.5045447,7.359165979,3.640223929
103.8554002,8.879519286,3.238901257
88.33447927,8.714259224,3.788754914
100.6028182,8.639202095,3.179727316
62.09408097,8.096015711,3.852168724
132.7527642,9.096991751,4.786425874
61.27558163,7.886702515,3.125
115.0406128,9.053158633,4.349191771
89.57646968,8.776267216,3.820888851
114.1293911,8.816806185,4.631615665
60.57255091,8.082538454,2.875
131.5971461,9.247564916,4.536670256
61.09208874,7.936801269,3.452819531
113.8266277,8.919566726,4.875
134.6203535,9.125903459,4.964904158
64.94790868,7.905932218,3.947702779
117.6877573,9.055735825,4.651084443
71.93911738,7.914985157,4.095795255
251.5076667,10.08949563,4.910603774
64.73862825,8.009401329,3.905764585
51.16143637,7.522209869,3.640223929
170.4652653,9.45474931,5.11584701
55.24728538,7.717874675,3.456564762
94.92606923,8.724908838,4.501629167
91.41659332,8.50235166,3.418295834
107.5842604,8.897034982,4.593069208
513.8424746,10.82040567,3.059790322
62.09408097,8.096015711,3.852168724
77.33258763,8.488496256,3.821928095
64.76392495,8.029827374,4.05881389
97.67779623,8.671048697,4.351823226
78.40306302,8.512658877,3.93213804
56.07400825,7.609691748,3.947702779
87.81051955,8.375206415,4.053508855
61.91655647,7.853181261,3.905764585
82.14917282,8.462220143,4.152391278
67.2166512,8.329815619,3.572469459
89.51512811,8.635904239,4.023136956
142.5382215,9.145500714,3.005429716
58.05119515,7.924139223,3.734521665
157.9201766,9.298057737,4.961148476
54.71018341,7.787533565,3.773557262
36.60147568,7.201094258,2.846439345
52.20244444,8.057433154,3.584962501
48.752387,7.711739374,3.664497779
100.8075235,8.765161757,3.12385619
48.752387,7.697909456,3.584962501
45.18710774,7.366546003,3.773557262
105.4595876,8.863345242,4.328599539
117.1534884,8.860553164,4.862575938
45.23154944,7.46405593,3.664497779
94.92606923,8.724908838,4.501629167
418.130245,10.82828749,4.925927802
111.4218103,8.822524967,3.923231429
168.2155743,9.385967605,5.088779347
157.9201766,9.298057737,4.961148476
54.84604845,7.529735001,3.616348566
99.87397509,8.563963962,4.548394346
48.5414942,7.340207555,3.906890596
40.88839119,7.255008839,3.39274741
63.58802288,8.142312206,3.577819531
125.870668,8.95775855,4.680757756
96.74463339,8.521371564,4.651084443
67.2166512,8.329815619,3.572469459
43.98590134,7.330176032,3.546593564
132.7527642,9.096991751,4.786425874
63.70498917,8.018938825,3.263933429
57.6628943,8.032706754,2.955913095
102.1832822,8.533149188,4.116264616
44.13452774,7.35512403,3.700439718
143.9664734,9.354343409,4.702564514
40.88839119,7.255008839,3.39274741
177.9246407,9.525820974,4.218633148
113.8266277,8.919566726,4.875
110.2257293,8.88595863,4.825164052
71.93911738,7.914985157,4.095795255
59.01048172,7.946461631,3.5
96.55976113,8.629986056,4.440636353
78.50046881,8.379629135,1.882228719
48.5045447,7.359165979,3.640223929
57.30388036,8.076414585,3.906890596
62.21792436,8.067873486,3.452819531
96.39797327,8.669504628,4.53266528
48.752387,7.697909456,3.584962501
31.54976822,6.842702598,3.169925001
137.239575,9.340536063,4.748940047
81.95885976,8.284783399,3.970573096
48.5045447,7.359165979,3.640223929
99.00728953,8.629260592,4.623516641
96.98195083,8.673086387,4.440636353
62.00572531,7.906546124,3.614369446
124.2697695,8.930962415,4.675698135
147.0954653,9.111701624,5.01608859
63.70498917,8.018938825,3.263933429
29.74425363,6.538480984,3.321928095
110.8777648,8.938050528,4.593069208
67.2166512,8.329815619,3.572469459
71.37219325,8.435386378,3.734521665
47.80452226,7.970339066,2.396240625
324.4798941,10.44138871,4.782564078
80.5270348,8.112275205,4.315824334
75.42012069,8.021875331,4.48385619
146.3240227,9.275142698,5.037401198
66.33201521,8.298293153,3.4548224
60.7009311,7.838630438,4.087462841
34.86687663,7.108049575,3.169925001
63.15588745,8.262129315,3.373557262
71.93911738,7.914985157,4.095795255
91.51337969,8.634528729,4.229871195
94.92606923,8.724908838,4.501629167
56.72256986,7.803577821,3.906890596
114.1293911,8.816806185,4.631615665
119.8432704,9.038743001,4.573557262
101.5914213,8.701010049,3.732308225
253.166661,10.1589773,5.519454883
82.86538611,8.481352762,4.070656113
48.752387,7.697909456,3.584962501
114.1293911,8.816806185,4.631615665
109.7200095,9.096083899,4.257756064
100.2699228,8.582802954,4.494680368
146.3240227,9.275142698,5.037401198
153.8179167,9.442331392,4.879506461
60.7009311,7.838630438,4.087462841
170.4652653,9.45474931,5.11584701
40.88839119,7.255008839,3.39274741
65.70439786,8.259284058,4.087462841
55.30638127,7.548179346,3.75
147.5540018,9.260200342,4.157197091
44.4737813,7.732608057,3.584962501
142.184587,9.219549419,4.885129041
140.1195921,9.14074689,4.73418372
143.0254061,9.166133918,4.784142858
63.92715429,7.926022395,3.281036113
62.21792436,8.067873486,3.452819531
71.93911738,7.914985157,4.095795255
146.3240227,9.275142698,5.037401198
104.1702519,8.656989301,4.29790269
78.39860841,8.234171197,4.175735869
173.5610884,9.592624633,4.959431619
105.7821827,8.872213506,4.328599539
141.4604148,9.135882552,4.546439345
71.74290862,8.28728698,3.572431251
107.8644888,8.647484713,4.453880988
36.60147568,7.201094258,2.846439345
70.71624215,8.360678481,3.690116518
81.352869,8.621991178,4.247927513
24.84310834,6.215233252,3
48.96513917,7.379537226,3.373557262
207.8794545,9.900594463,5.339768805
129.7266165,9.200075723,4.675698135
93.11267372,8.507771481,4.48385619
71.93911738,7.914985157,4.095795255
98.70284434,8.782847827,4.26346519
124.896818,9.01227203,4.066677074
48.5045447,7.359165979,3.640223929
78.63976948,8.293123867,4.070656113
114.1293911,8.816806185,4.631615665
63.41691214,8.024147177,3.969815782
109.0965177,8.709593558,4.348394346
137.239575,9.340536063,4.748940047
48.752387,7.697909456,3.584962501
320.8630636,10.45223935,4.716971519
55.06970556,7.594661106,3.683542362
71.93911738,7.914985157,4.095795255
11.27408182,4.898194802,2
170.4652653,9.45474931,5.11584701
245.5706758,10.06537311,4.902114648
49.37963601,7.353082128,3.773557262
173.5610884,9.592624633,4.959431619
133.1476297,9.230809374,4.278351812
63.91914421,7.883754096,3.794653474
85.35372494,8.721445934,3.784941827
123.7814387,9.135263681,4.304229297
70.1122978,8.162244113,2.675595778
1,1,0
94.92606923,8.724908838,4.501629167
71.93911738,7.914985157,4.095795255
189.3217385,9.646907463,5.076658253
245.5706758,10.06537311,4.902114648
60.99712611,8.091811238,3.108458593
169.7734157,9.620335229,4.58290051
58.30546684,7.800065773,3.452819531
63.70498917,8.018938825,3.263933429
98.25411009,8.724979861,4.08385619
55.78718013,7.878329039,3.625
89.76470154,8.536857685,4.084962501
50.12120258,7.421348891,2.950212065
253.166661,10.1589773,5.519454883
64.76392495,8.029827374,4.05881389
55.63615699,7.731831772,3.5
118.2560927,9.16461433,4.349191771
180.1961503,9.510358809,4.390220048
61.67877097,7.911334091,4.169925001
237.8873215,10.09370969,5.450273981
121.9088637,8.863220699,4.321721231
253.166661,10.1589773,5.519454883
47.3346197,7.385289289,3.521640636
114.1293911,8.816806185,4.631615665
37.2123903,7.320432969,3.121928095
107.5842604,8.897034982,4.593069208
59.98838572,8.079069171,3.852168724
73.58570034,8.312852258,3.68418372
39.57137886,7.277831372,3.095795255
132.7527642,9.096991751,4.786425874
42.1276252,7.388548858,3.459431619
90.28828248,8.414573674,4.546593564
121.9088637,8.863220699,4.321721231
63.80623817,8.321284461,3.702819531
47.0064997,7.605410524,3.418295834
57.58829299,7.841922837,3.734521665
116.7151732,8.954612374,3.669576746
38.3861046,6.998880767,3.188721876
64.87087411,8.260321849,4
56.90428127,7.772487143,3.456564762
146.3240227,9.275142698,5.037401198
67.2166512,8.329815619,3.572469459
51.55909517,7.677102909,2.556656707
6.811278124,3.908722751,1.584962501
253.166661,10.1589773,5.519454883
72.38244265,8.23939611,3.681880803
69.51742973,8.20073226,2.947702779
105.2624081,8.721448023,3.923231429
101.4682405,8.560712577,4.582118926
47.3346197,7.385289289,3.521640636
73.18088694,8.196720663,3.721928095
320.8630636,10.45223935,4.716971519
119.8432704,9.038743001,4.573557262
14.60831363,5.349465343,2.321928095
134.6203535,9.125903459,4.964904158
67.99071772,8.139066547,3.905764585
253.166661,10.1589773,5.519454883
77.55884066,8.343550707,4.221928095
164.0693935,9.333717222,4.218870596
15.29573959,5.198013471,2.584962501
65.76235425,8.487879774,3.506890596
58.38840046,7.909863922,3.702819531
99.00728953,8.629260592,4.623516641
90.74249336,8.701515602,3.572623664
61.67877097,7.911334091,4.169925001
76.03682489,8.386375171,3.892407119
125.8567196,8.907796587,4.56965721
63.10593524,7.691858174,3.480083695
114.1293911,8.816806185,4.631615665
111.2666308,8.795877529,4.32484873
36.20189843,7.026774056,3.277613437
67.33727096,8.302189185,3.577819531
48.752387,7.711739374,3.664497779
114.1293911,8.816806185,4.631615665
111.5989561,8.862062405,3.831401845
44.39770168,7.416323266,3.022055209
98.60816331,8.972691549,4.334962501
48.17235161,7.569479803,3.546593564
119.8432704,9.038743001,4.573557262
320.8630636,10.45223935,4.716971519
67.2166512,8.329815619,3.572469459
134.9889749,9.169992257,4.831074987
155.2351884,9.34332608,5.054171731
31.55843226,6.769644875,2.921928095
47.3346197,7.385289289,3.521640636
38.76974455,7.279609615,3.459431619
325.4798941,10.44346229,4.818575866
48.22945463,7.590124315,3.773557262
15.29573959,5.198013471,2.584962501
48.752387,7.697909456,3.584962501
72.8551841,8.191927091,3.93213804
196.625621,9.696410093,4.421029622
90.28828248,8.414573674,4.546593564
96.98633886,8.551390985,4.134336113
48.5045447,7.359165979,3.640223929
93.00431881,8.397765129,3.82131194
157.9201766,9.298057737,4.961148476
48.752387,7.697909456,3.584962501
242.0107662,10.03366094,5.014911821
64.04015907,7.962939208,3.4548224
161.127215,9.462650161,4.762267391
71.93911738,7.914985157,4.095795255
57.58829299,7.841922837,3.734521665
42.47557539,7.318891244,3.584962501
48.5045447,7.359165979,3.640223929
55.40559369,7.807394796,3.240223929
62.09408097,8.096015711,3.852168724
209.4207205,9.674409745,5.142295219
71.93911738,7.914985157,4.095795255
112.2366312,9.029906634,4.735926351
157.9201766,9.298057737,4.961148476
189.4620603,9.649349677,4.10346519
294.9491464,10.18489942,4.878037635
118.2560927,9.16461433,4.349191771
40.88839119,7.255008839,3.39274741
132.7527642,9.096991751,4.786425874
71.93911738,7.914985157,4.095795255
196.059979,9.75448923,4.097389939
63.4950191,7.879248525,4.142664356
79.22090239,8.314923655,4.297079328
96.55976113,8.629986056,4.440636353
30.98194143,6.932321681,3.169925001
47.67235161,7.533440488,3.546593564
27.18920595,6.741050331,1.842370993
48.5045447,7.359165979,3.640223929
74.01460613,8.357604275,3.503258335
91.66061163,9.31275234,3.039353872
243.3960064,10.05353567,2.812526947
29.31258698,7.014301536,1.811278124
88.42078818,8.400166557,4.053508855
124.2573669,9.175150936,4.671780585
92.58742639,8.647402095,3.719294526
71.96012114,8.201313775,4.121928095
47.3346197,7.385289289,3.521640636
132.7527642,9.096991751,4.786425874
122.911381,9.085715686,4.002268084
143.4641659,9.295699729,4.680768322
104.6777113,8.957540773,4.286790199
125.870668,8.95775855,4.680757756
57.58829299,7.841922837,3.734521665
39.11314698,7.458508747,3.121928095
170.7429747,9.447143977,4.687463586
79.56436817,8.263153605,4.201841232
54.64818381,7.753270948,3.906890596
141.2786113,9.290693234,4.46132014
75.01762924,8.159449227,4.070656113
48.5045447,7.359165979,3.640223929
60.57255091,8.082538454,2.875
107.0272786,8.748868485,4.773557262
320.8630636,10.45223935,4.716971519
54.64818381,7.753270948,3.906890596
253.166661,10.1589773,5.519454883
95.89021501,8.701691123,4.053508855
60.97417242,8.116092086,3.625
34.87217384,6.976796722,3.418295834
92.60272336,8.653275432,3.75326969
127.870668,8.966436855,4.781036113
58.13230508,7.661716185,3.836591668
61.665701,8.033557273,3.702819531
1,1,0
57.66939958,7.606378487,3.616348566
122.022655,8.897160985,4.675698135
54.57775209,7.657944805,3.272905595
73.73954801,8.060784499,3.845350937
48.5045447,7.359165979,3.640223929
74.32664616,8.28969267,3.642149882
189.4620603,9.649349677,4.10346519
67.33727096,8.302189185,3.577819531
29.74425363,6.538480984,3.321928095
107.8960147,8.802182785,4.185230133
121.9088637,8.863220699,4.321721231
127.870668,8.966436855,4.781036113
138.6979151,9.002555684,4.804507668
62.09408097,8.096015711,3.852168724
253.166661,10.1589773,5.519454883
47.80452226,7.970339066,2.396240625
97.84061517,8.520132517,4.25419565
168.2291901,9.5074393,4.262564754
113.8266277,8.919566726,4.875
69.22462792,7.991689692,4.152391278
78.18541972,8.227304388,3.827909782
58.12692969,7.992789035,3.589898095
60.99712611,8.091811238,3.108458593
11.58822084,5.469469898,1.584962501
88.81264483,8.326636466,2.917628649
97.67779623,8.671048697,4.351823226
48.45446676,7.376355845,3.373557262
56.53764005,7.655340335,3.947702779
207.8794545,9.900594463,5.339768805
68.93876697,8.01697421,4.142664356
78.64489683,8.612767498,4.321928095
1289.977941,12.60279214,5.473918494
99.00728953,8.629260592,4.623516641
44.74774923,7.389298245,3.640223929
111.4218103,8.82570807,4.002268084
114.2463282,9.033709199,4.556088323
106.4019112,9.055588342,4.180832987
65.99434716,7.904695798,3.616348566
102.2256938,8.587009962,4.825164052
1,1,0
71.93911738,7.914985157,4.095795255
56.90947999,7.678510588,4.05881389
137.239575,9.340536063,4.748940047
77.80464325,8.276275865,4.368522528
253.166661,10.1589773,5.519454883
49.58664631,7.418332232,3.75
44.4737813,7.725808971,3.459431619
56.51723264,8.139124582,3.039148672
84.69768977,8.175189465,4.430632409
42.1276252,7.388548858,3.459431619
44.65569741,7.39261302,3.546593564
158.3538508,9.341348001,4.284381273
192.6254865,9.883368211,4.027632741
51.27536818,7.494524802,3.640223929
71.93911738,7.914985157,4.095795255
29.74425363,6.538480984,3.321928095
146.3240227,9.275142698,5.037401198
71.93911738,7.914985157,4.095795255
98.70284434,8.782847827,4.26346519
40.88839119,7.255008839,3.39274741
113.8266277,8.919566726,4.875
60.1176594,7.630708918,3.947702779
119.0422457,8.945390145,4.265319531
109.0965177,8.709593558,4.348394346
71.96012114,8.201313775,4.121928095
19.10741515,5.843744969,2.807354922
57.49061913,7.745389264,3.625
95.34892909,8.542888134,3.99326969
114.936843,8.752962617,4.265319531
75.84883768,8.152177461,3.499227542
49.37963601,7.353082128,3.773557262
29.48810982,6.623355723,3.169925001
173.5610884,9.592624633,4.959431619
138.9150014,9.361986621,4.947702779
69.89258561,8.485054655,3.852168724
41.54771249,7.696165023,3.321928095
64.51444197,8.117506994,3.734521665
132.7527642,9.096991751,4.786425874
67.2166512,8.329815619,3.572469459
132.7527642,9.096991751,4.786425874
100.6028182,8.639202095,3.179727316
57.66939958,7.606378487,3.616348566
94.92606923,8.724908838,4.501629167
83.98883441,8.793611479,3.892407119
192.6396165,9.634387676,3.60390991
161.9595338,9.383451255,3.570190637
253.166661,10.1589773,5.519454883
120.6287645,9.004160304,4.327819531
99.00728953,8.629260592,4.623516641
158.9201766,9.302634108,5.004886164
43.70305322,7.262216924,3.238901257
56.10882684,7.687191471,3.572469459
60.97417242,8.116092086,3.625
37.2123903,7.320432969,3.121928095
83.48584762,8.54095152,4.277613437
92.13398687,8.479212853,4.440636353
50.70305322,7.5613687,3.373557262
34.79914113,6.994655991,3.459431619
34.79914113,6.994655991,3.459431619
39.08736197,7.003615572,3.418295834
45.49038684,7.511420873,3.085055103
84.93479368,8.486567592,4.105388542
83.5456326,8.238356508,3.97366069
253.166661,10.1589773,5.519454883
61.03056532,7.903480833,2.530639062
1,1,0
99.00728953,8.629260592,4.623516641
32.87217384,6.953705314,3.321928095
93.16872559,8.522954295,4.56385619
132.6277588,9.217204894,4.278351812
53.43376556,7.515774431,3.734521665
173.5610884,9.592624633,4.959431619
63.70498917,8.018938825,3.263933429
127.870668,8.963549883,4.729283017
61.32514507,8.155412485,3.702819531
60.77459928,8.12758729,3.905764585
47.72561798,7.688121159,2.625814584
182.7000656,9.538535578,4.800556575
43.15402863,7.25373827,3.022055209
34.79914113,6.994655991,3.459431619
71.39582489,8.176616175,2.800044618
76.89361194,8.282584717,4.221928095
83.36100624,8.267152659,4.349648913
41.78529595,7.070123039,3.664497779
50.13880262,7.819827986,3.700439718
71.42538321,8.094107421,3.341446071
62.67390591,8.029294795,4.087462841
242.0991915,10.09327148,5.161947674
25.18295834,6.297288376,2.281036113
71.96012114,8.201313775,4.121928095
40.94185203,7.347999959,3.459431619
73.07026298,8.366211556,4.221928095
132.7527642,9.096991751,4.786425874
276.1713616,10.14679325,4.984345107
71.93911738,7.914985157,4.095795255
170.4652653,9.45474931,5.11584701
121.9088637,8.863220699,4.321721231
87.99544327,8.828393632,4.021928095
157.9201766,9.298057737,4.961148476
119.8432704,9.038743001,4.573557262
32.35803205,6.982777352,2.947702779
138.8230961,9.173755381,4.249729717
114.1293911,8.816806185,4.631615665
146.3240227,9.275142698,5.037401198
83.43361791,8.413522141,3.027169118
79.88025555,8.537846972,4.297079328
403.5826551,10.75764671,4.891364672
58.13230508,7.661716185,3.836591668
95.98952434,8.817526299,3.827909782
173.5610884,9.592624633,4.959431619
92.21475703,8.799358126,4.262692391
48.752387,7.697909456,3.584962501
98.59526397,8.661191471,4.238901257
39.69247488,7.317900917,3.277613437
71.74290862,8.28728698,3.572431251
62.93947977,7.956859606,4.05881389
125.870668,8.95775855,4.680757756
40.08855249,7.068613816,3.085055103
54.9628182,7.708921809,3.189898095
53.73091371,7.908292313,3.807354922
71.93911738,7.914985157,4.095795255
71.93911738,7.914985157,4.095795255
75.01762924,8.159449227,4.070656113
170.4652653,9.45474931,5.11584701
68.78474063,8.214726687,3.905764585
75.70335948,8.264397964,4.368522528
124.2697695,8.930962415,4.675698135
173.5610884,9.592624633,4.959431619
45.77280834,7.728654374,2.413088436
70.56317563,8.235832296,3.113283334
57.69273334,8.033142043,1.950212065
40.88839119,7.255008839,3.39274741
130.6276718,9.192712146,4.300554385
1,1,0
74.01460613,8.357604275,3.503258335
119.8432704,9.038743001,4.573557262
109.7200095,9.096083899,4.257756064
15.29573959,5.198013471,2.584962501
77.94684315,8.363711427,4.121928095
65.69178344,8.266151703,3.5
87.6867912,8.54510668,4.349648913
71.93911738,7.914985157,4.095795255
142.0657718,9.329562283,4.786425874
119.8432704,9.038743001,4.573557262
114.2463282,9.033709199,4.556088323
141.2786113,9.290693234,4.46132014
60.97417242,8.116092086,3.625
48.82584464,7.537732482,3.664497779
47.3346197,7.385289289,3.521640636
44.00389304,7.313028485,3.521640636
129.7266165,9.200075723,4.675698135
89.39107125,8.784578847,3.970573096
89.42933357,8.778776795,3.970573096
180.1961503,9.510358809,4.390220048
124.2697695,8.930962415,4.675698135
60.19120798,8.004521402,3.106890596
46.60182275,8.009700473,3.095795255
71.93911738,7.914985157,4.095795255
32.27503474,7.116216116,2.155639062
70.85000962,8.107037455,4.08418372
47.67235161,7.533440488,3.546593564
80.96289371,8.413307419,4.061482187
95.13862968,8.560456086,4.440636353
207.8794545,9.900594463,5.339768805
138.9150014,9.361986621,4.947702779
138.5647497,9.260344214,4.286146588
40.54619166,7.136351832,3.251629167
106.318373,8.796325889,4.16229491
75.01762924,8.159449227,4.070656113
65.70439786,8.259284058,4.087462841
48.752387,7.697909456,3.584962501
59.86814327,7.646761937,3.93213804
132.7527642,9.096991751,4.786425874
44.13452774,7.35512403,3.700439718
129.7266165,9.200075723,4.675698135
67.2166512,8.329815619,3.572469459
62.85456713,7.676714079,4.368522528
39.39497795,7.272209432,3.095795255
111.4218103,8.822524967,3.923231429
74.01460613,8.357604275,3.503258335
83.51792244,8.647250168,3.880179923
99.00728953,8.629260592,4.623516641
46.39490786,7.525332166,3.546593564
189.3217385,9.646907463,5.076658253
180.1961503,9.510358809,4.390220048
62.85456713,7.676714079,4.243300369
157.9201766,9.298057737,4.961148476
47.61836303,7.567819178,3.640223929
54.24818381,7.722263662,3.906890596
72.70530206,8.05484389,3.546439345
58.13230508,7.661716185,3.836591668
47.90336937,7.685555198,3.700439718
64.51444197,8.117506994,3.734521665
128.603131,9.081448935,4.476064195
67.18071341,8.143248498,3.905764585
63.92715429,7.926022395,3.281036113
253.166661,10.1589773,5.519454883
114.1293911,8.816806185,4.631615665
207.8794545,9.900594463,5.339768805
